timestamp,white,black,playouts,seed,max_steps,adjudicate,material_threshold,processes,ucb_c,c_puct,use_eval_priors,rollout_steps,use_eval_leaf,ab_leaf_depth,ab_depth_white,ab_depth_black,grave_K,eval_adjudicate,eval_threshold_cp,random_openings,resign_threshold_cp,resign_moves,stockfish_path,sf_depth,sf_nodes,sf_movetime_ms,sf_threads,sf_hash_mb,sf_skill,sf_limit_strength,sf_elo,moves,game_seconds,total_playouts,nps_playouts,nodes,depth,elapsed,result
2025-08-21 08:15:12,AB,STOCKFISH,0,0,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,0,0.725,0,0.0,,,,1/2-1/2
2025-08-21 08:15:13,AB,STOCKFISH,0,1,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,0,0.707,0,0.0,,,,1/2-1/2
2025-08-21 08:15:14,AB,STOCKFISH,0,2,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,0,0.735,0,0.0,,,,1/2-1/2
2025-08-21 08:15:14,AB,STOCKFISH,0,3,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,0,0.698,0,0.0,,,,1/2-1/2
2025-08-21 08:15:15,AB,STOCKFISH,0,4,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,0,0.699,0,0.0,,,,1/2-1/2
2025-08-21 08:15:16,AB,STOCKFISH,0,5,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,0,0.729,0,0.0,,,,1/2-1/2
2025-08-21 08:15:16,AB,STOCKFISH,0,6,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,0,0.708,0,0.0,,,,1/2-1/2
2025-08-21 08:15:17,AB,STOCKFISH,0,7,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,0,0.711,0,0.0,,,,1/2-1/2
2025-08-21 08:15:18,AB,STOCKFISH,0,8,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,0,0.713,0,0.0,,,,1/2-1/2
2025-08-21 08:15:19,AB,STOCKFISH,0,9,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,0,0.718,0,0.0,,,,1/2-1/2
2025-08-21 08:15:20,STOCKFISH,AB,0,0,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,1,1.225,0,0.0,,,,1/2-1/2
2025-08-21 08:15:21,STOCKFISH,AB,0,1,150,True,1,1,0.8,1.2,False,200,False,0,5,5,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,1,1.251,0,0.0,,,,1/2-1/2
